site,quadrat,identifier,date_collected,class,order,suborder,family,genus,final_id,total_length_mm,notes,photo,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,5,Tanya,2-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,3,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Polychaeta,Phyllodocida,,Nereididae,,Nereididae,1.2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,12,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,SSEusiroidea,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,8,,,
Choked Sandspit,8,Tanya,2-Jul-17,,,,,,Nematoda,3,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea,6,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Decapoda,,Epialtidae,Pugettia,Pugettia richii,3,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,3,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Ostracoda,,,,,Ostracoda,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Tanaidacea,,Leptocheliidae,Leptochelia,Leptochelia,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Tanaidacea,,Leptocheliidae,Leptochelia,Leptochelia,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Tanaidacea,,Leptocheliidae,Leptochelia,Leptochelia,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Tanaidacea,,Leptocheliidae,Leptochelia,Leptochelia,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,3,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Corophiidae,,Corophiidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,,,,,,Nematoda,3,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,0.5,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,,Eusiroidea,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,,Isaeidae,4,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ampithoidae,,Ampithoidae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked Sandspit,8,Tanya,2-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
